annotator	title	base_ID	left_ID	right_ID	Form	Content	Emotion	Style	Overall	triple_ID	Runde
Set1_MK	Gebet auf den Wassern 	l00200239	l00160156	l00160305	same	same	same	right	same	l00160156l00200239l00160305	Runde 4 (lang)
Set1_MK	Entrückung 	l00180118	l00140058	l0080530	same	same	same	same	same	l00140058l00180118l0080530	Runde 4 (lang)
Set1_MK	Die Schiffersfrau 	l0080323	l00130428	l00130108	right	left	same	same	left	l00130428l0080323l00130108	Runde 4 (lang)
Set1_MK	Peccavi? 	l0040149	l00170087	l00130233	left	left	left	left	left	l00170087l0040149l00130233	Runde 4 (lang)
Set1_MK	Bauernkrieg 	l0080330	l00140004	l00200206	right	same	same	same	same	l00140004l0080330l00200206	Runde 4 (lang)
Set1_MK	Vom alten deutschen Kaiser 	l00130304	l00200075	l00200128	right	left	same	left	left	l00200075l00130304l00200128	Runde 4 (lang)
Set1_MK	Zwiegesang 	l00200107	l00200295	l00170234	same	right	same	left	same	l00200295l00200107l00170234	Runde 4 (lang)
Set1_MK	Wir 	l0080249	l0070131	l00160183	same	same	same	same	same	l0070131l0080249l00160183	Runde 4 (lang)
Set1_MK	Bist du vielleicht.... 	l0050078	l0080277	l00140216	left	same	same	same	same	l0080277l0050078l00140216	Runde 4 (lang)
Set1_MK	Osterkerzen 	l0090039	l00130082	l00170028	left	left	same	same	left	l00130082l0090039l00170028	Runde 4 (lang)
Set1_MK	Du armes Herz 	l00140157	l00130433	l0030049	right	right	right	same	right	l00130433l00140157l0030049	Runde 4 (lang)
Set1_MK	Am Karfreitag 	l00130123	l00170192	l0010305	same	left	same	same	left	l00170192l00130123l0010305	Runde 4 (lang)
Set1_MK	Der betrübte Jurist 	l0080421	l00180134	l0080249	right	same	same	same	same	l00180134l0080421l0080249	Runde 4 (lang)
Set1_MK	Der Rhein 	l00130143	l0080489	l0010227	same	same	same	left	same	l0080489l00130143l0010227	Runde 4 (lang)
Set1_MK	Die Rechte der Frauen 	l00130439	l00130363	l0080201	right	same	same	same	same	l00130363l00130439l0080201	Runde 4 (lang)
Set1_MK	Tragische Geschichte 	l00200013	l00130207	l0010237	left	same	same	same	same	l00130207l00200013l0010237	Runde 4 (lang)
Set1_MK	Ich wußt' es längst 	l00200323	l00200222	l00130026	same	left	left	right	left	l00200222l00200323l00130026	Runde 4 (lang)
Set1_MK	Des Lebens Lied 	l00130244	l0080166	l0040358	left	same	same	same	left	l0080166l00130244l0040358	Runde 4 (lang)
Set1_MK	Maitaufe 	l0080131	l00100027	l0020176	same	right	same	right	right	l00100027l0080131l0020176	Runde 4 (lang)
Set3_DK	Sonne und Sterne 	l0080060	l00160052	l00190002	right	same	right	right	right	l00160052l0080060l00190002	Runde 4 (lang)
Set3_DK	Vaterland 	l00200074	l0080100	l00200252	left	same	left	left	left	l0080100l00200074l00200252	Runde 4 (lang)
Set3_DK	Ziel und Ende 	l0080378	l0050079	l0080157	left	right	right	right	right	l0050079l0080378l0080157	Runde 4 (lang)
Set3_DK	Erlösung 	l0040150	l00130238	l00140097	left	same	left	left	left	l00130238l0040150l00140097	Runde 4 (lang)
Set3_DK	Tränen 	l0030094	l0080313	l00140175	left	right	right	left	same	l0080313l0030094l00140175	Runde 4 (lang)
Set3_DK	Dann..... 	l0050074	l0020143	l00160260	right	same	left	left	left	l0020143l0050074l00160260	Runde 4 (lang)
Set3_DK	Bitte 	l00140121	l00130289	l00140107	left	left	left	left	left	l00130289l00140121l00140107	Runde 4 (lang)
Set3_DK	Letzter Tag 	l0010214	l0080599	l00140159	left	same	left	same	left	l0080599l0010214l00140159	Runde 4 (lang)
Set3_DK	Im Nebel 	l00170170	l0030286	l0060109	same	same	right	right	right	l0030286l00170170l0060109	Runde 4 (lang)
Set3_DK	Abendphantasie 	l00200007	l0060038	l00130332	left	right	right	right	right	l0060038l00200007l00130332	Runde 4 (lang)
Set3_DK	Göttliche Richtung 	l00130343	l00140183	l00200030	left	left	left	left	left	l00140183l00130343l00200030	Runde 4 (lang)
Set3_DK	Phantasie auf dem Palatin 	l00140204	l00130267	l0020088	left	left	same	left	left	l00130267l00140204l0020088	Runde 4 (lang)
Set3_DK	Mich lockt deine Stimme 	l00140054	l0040255	l0010269	left	same	right	left	left	l0040255l00140054l0010269	Runde 4 (lang)
Set3_DK	Die Jugend lieb' ich 	l00130430	l00200030	l00200143	right	same	right	right	right	l00200030l00130430l00200143	Runde 4 (lang)
Set3_DK	Der frühe Mond 	l0080321	l0080434	l0030397	left	left	left	left	left	l0080434l0080321l0030397	Runde 4 (lang)
Set3_DK	Das Lied von Ferne 	l00170017	l00140244	l00100048	left	right	right	same	right	l00140244l00170017l00100048	Runde 4 (lang)
Set3_DK	Wanderung in der Ebene 	l0060058	l00180092	l00100055	left	left	same	left	left	l00180092l0060058l00100055	Runde 4 (lang)
Set3_DK	Jugendliebe 	l0050050	l0080368	l0060035	left	left	left	right	left	l0080368l0050050l0060035	Runde 4 (lang)
Set3_DK	Deutschland vorwärts! 	l0010085	l0030257	l00140015	left	left	left	left	left	l0030257l0010085l00140015	Runde 4 (lang)
Set3_DK	Aus der Heimath 	l00200152	l0030026	l00140155	right	left	left	same	left	l0030026l00200152l00140155	Runde 4 (lang)
Set4_AH	Wenn ein Leid dich schwer bedrängt 	l0080356	l00160192	l0030167	left	right	right	same	right	l00160192l0080356l0030167	Runde 3
Set4_AH	Beschluß – 	l0060082	l0030227	l0040053	same	left	left	right	same	l0030227l0060082l0040053	Runde 3
Set4_AH	Und ob der holde Tag vergangen 	l0080554	l00180060	l00140045	right	same	right	left	same	l00180060l0080554l00140045	Runde 3
Set4_AH	So lange wir vertrauen 	l00130359	l00140141	l00100088	same	left	same	left	left	l00140141l00130359l00100088	Runde 3
Set4_AH	Ave Maria 	l0080493	l00130164	l0040216	right	right	right	same	right	l00130164l0080493l0040216	Runde 3
Set4_AH	Kleine Marie 	l0010239	l0080044	l0010300	same	same	same	same	same	l0080044l0010239l0010300	Runde 3
Set4_AH	Nur nimm sie wieder aus der Städte Schuld 	l00180136	l00160282	l0050040	left	same	same	left	left	l00160282l00180136l0050040	Runde 3
Set4_AH	Hoffnung 	l0080305	l00200195	l00130359	right	right	right	same	right	l00200195l0080305l00130359	Runde 3
Set4_AH	Fremd in der Fremde – 	l0010082	l0040554	l0010184	right	right	right	same	right	l0040554l0010082l0010184	Runde 3
Set4_AH	"Lied des Adlers: [Aus ""Der Sonne-Geist""] "	l00180060	l0080132	l0080208	left	left	left	same	left	l0080132l00180060l0080208	Runde 3
Set4_AH	Zarathustras Lied 	l0030323	l0080132	l0080448	same	same	same	same	same	l0080132l0030323l0080448	Runde 3
Set4_AH	Magdalene 	l0080578	l00200179	l0080046	right	left	left	same	left	l00200179l0080578l0080046	Runde 3
Set4_AH	Frühlingslied in der Stadt 	l0010217	l00160282	l00160172	left	left	left	left	left	l00160282l0010217l00160172	Runde 3
Set4_AH	Krankheit 	l00170003	l00200301	l00130407	left	same	same	same	same	l00200301l00170003l00130407	Runde 3
Set4_AH	Feldeinsamkeit 	l00160004	l0010238	l00180143	left	right	right	right	right	l0010238l00160004l00180143	Runde 3
Set4_AH	Ans Ziel – 	l00160041	l0080595	l0040336	same	same	same	same	same	l0080595l00160041l0040336	Runde 3
Set4_AH	Geschieden 	l0010172	l0080554	l00100088	left	left	left	left	left	l0080554l0010172l00100088	Runde 3
Set4_AH	Nachtlied 	l00200135	l00130398	l0010170	same	right	right	right	right	l00130398l00200135l0010170	Runde 3
Set4_AH	Der Trompeter 	l0010208	l0090084	l0080165	right	right	right	right	right	l0090084l0010208l0080165	Runde 3
Set4_AH	Nachtlied 	l00200135	l0050064	l0010170	same	right	right	right	right	l0050064l00200135l0010170	Runde 3
Set4_AH	Meine Seele 	l00140066	l0030237	l00130062	right	same	left	right	same	l0030237l00140066l00130062	Runde 3
Set4_AH	Beschluß – 	l0060082	l00140029	l00130359	left	same	same	same	same	l00140029l0060082l00130359	Runde 3
Set4_AH	Mein Leid 	l00110078	l0010132	l0080046	right	left	left	left	left	l0010132l00110078l0080046	Runde 3
Set4_AH	Nachtlied 	l00200135	l00200278	l0080578	left	left	left	same	left	l00200278l00200135l0080578	Runde 3
Set4_AH	Ich hörte den Wind... 	l0030305	l0010038	l0080227	same	same	left	same	same	l0010038l0030305l0080227	Runde 3
Set4_AH	Mein Leid 	l00110078	l00130354	l00130042	same	right	right	same	right	l00130354l00110078l00130042	Runde 3
Set4_AH	Abbild 	l00180079	l0080616	l0030218	same	same	right	same	same	l0080616l00180079l0030218	Runde 3
Set4_AH	Porträt des Marquis de... 	l0040554	l0010184	l00130138	same	same	same	same	same	l0010184l0040554l00130138	Runde 3
Set4_AH	ohne Titel 	l00140198	l00160192	l0080462	left	same	right	right	same	l00160192l00140198l0080462	Runde 3
Set4_AH	Sei nur robust! 	l0090065	l00130062	l00130384	left	right	same	same	right	l00130062l0090065l00130384	Runde 3
Set4_AH	Beschluß – 	l0060082	l0030243	l0050064	same	same	same	same	same	l0030243l0060082l0050064	Runde 3
Set4_AH	An die Freunde 	l0020147	l0080333	l0040505	left	same	left	left	left	l0080333l0020147l0040505	Runde 3
Set4_AH	Lied in der Nacht 	l0040053	l0080311	l0060082	left	right	left	right	same	l0080311l0040053l0060082	Runde 3
Set4_AH	Der Wanderer 	l0010012	l00170058	l00130384	same	left	right	same	left	l00170058l0010012l00130384	Runde 3
Set4_AH	Ahnung 	l0030052	l00170058	l00160119	same	same	same	same	same	l00170058l0030052l00160119	Runde 3
Set4_AH	Dein Bild – 	l0030433	l00160283	l0040216	same	same	left	right	same	l00160283l0030433l0040216	Runde 3
Set4_AH	Erster Schnee 	l0080595	l00160172	l00130268	right	right	same	right	right	l00160172l0080595l00130268	Runde 3
Set4_AH	Heimweh 	l00200253	l0040304	l0010172	right	same	right	same	right	l0040304l00200253l0010172	Runde 3
Set4_AH	Ans Ziel – 	l00160041	l00160042	l0080595	same	same	right	same	same	l00160042l00160041l0080595	Runde 3
Set4_AH	Ein Gebet 	l0080616	l00200340	l0040216	same	same	right	same	same	l00200340l0080616l0040216	Runde 3
Set4_AH	Begegnen 	l0080361	l0030325	l0010300	right	right	same	same	right	l0030325l0080361l0010300	Runde 3
Set4_AH	Sils-Maria 	l0030325	l0090084	l00200245	right	same	left	right	right	l0090084l0030325l00200245	Runde 3
Set4_AH	Die Betrogene 	l00200179	l0080578	l00160172	left	left	left	same	left	l0080578l00200179l00160172	Runde 3
Set4_AH	Die Betrogene 	l00200179	l0080578	l00180143	same	left	left	left	left	l0080578l00200179l00180143	Runde 3
Set4_AH	Frühlingslied in der Stadt 	l0010217	l00130361	l00110081	right	right	right	same	right	l00130361l0010217l00110081	Runde 3
Set4_AH	Auf Gegenseitigkeit 	l00160192	l0010170	l00170194	same	right	right	same	right	l0010170l00160192l00170194	Runde 3
Set4_AH	Nur nimm sie wieder aus der Städte Schuld 	l00180136	l0050040	l0030115	right	right	right	right	right	l0050040l00180136l0030115	Runde 3
Set4_AH	Enttäuschung 	l00160262	l0010208	l0030184	left	same	left	right	left	l0010208l00160262l0030184	Runde 3
Set4_AH	Auf See	l00180027	l0040277	l00130019	left	same	left	left	left	l0040277l00180027l00130019	Runde 3
Set4_AH	In goldener Fülle	l00170185	l00270482	l00160169	same	same	right	right	same	l00270482l00170185l00160169	Runde 3
Set4_AH	Schwill an, mein Strom, schwill über deine Weide	l00180093	l00270460	l0060088	same	same	right	same	same	l00270460l00180093l0060088	Runde 3
Set4_AH	Manche Nacht	l00180033	l0040525	l00110034	right	same	left	same	same	l0040525l00180033l00110034	Runde 3
Set4_AH	Herbst	l0010288	l00270471	l0010083	right	same	same	right	same	l00270471l0010288l0010083	Runde 3
Set4_AH	Drei Herzen	l0080628	l0040322	l0020111	right	right	left	right	right	l0040322l0080628l0020111	Runde 3
Set4_AH	Märztag	l0030277	l00270316	l0060070	left	right	right	same	same	l00270316l0030277l0060070	Runde 3
Set4_AH	Das war der Duft...	l0030151	l0030357	l0040076	same	same	left	same	same	l0030357l0030151l0040076	Runde 3
Set4_AH	Die Mühle	l0040513	l0010195	l00200255	right	same	same	same	same	l0010195l0040513l00200255	Runde 3
Set4_AH	Handwerksbrauch	l0080129	l00170217	l00180105	same	left	left	same	left	l00170217l0080129l00180105	Runde 3
Set4_AH	Mondnacht	l0040009	l0040580	l00180062	same	same	left	left	left	l0040580l0040009l00180062	Runde 3
Set4_AH	Der Welt gelacht	l0040263	l0090019	l0050021	right	right	right	right	right	l0090019l0040263l0050021	Runde 3
Set3_AB	Sonne und Sterne 	l0080060	l00160052	l00190002	left	same	left	left	left	l00160052l0080060l00190002	Runde 4 (lang)
Set3_AB	Vaterland 	l00200074	l0080100	l00200252	right	same	right	same	right	l0080100l00200074l00200252	Runde 4 (lang)
Set3_AB	Ziel und Ende 	l0080378	l0050079	l0080157	left	left	left	left	left	l0050079l0080378l0080157	Runde 4 (lang)
Set3_AB	Erlösung 	l0040150	l00130238	l00140097	same	same	left	left	left	l00130238l0040150l00140097	Runde 4 (lang)
Set3_AB	Tränen 	l0030094	l0080313	l00140175	right	left	left	left	left	l0080313l0030094l00140175	Runde 4 (lang)
Set3_AB	Dann..... 	l0050074	l0020143	l00160260	right	same	left	same	same	l0020143l0050074l00160260	Runde 4 (lang)
Set3_AB	Bitte 	l00140121	l00130289	l00140107	left	left	left	left	left	l00130289l00140121l00140107	Runde 4 (lang)
Set3_AB	Letzter Tag 	l0010214	l0080599	l00140159	left	right	right	right	right	l0080599l0010214l00140159	Runde 4 (lang)
Set3_AB	Im Nebel 	l00170170	l0030286	l0060109	same	same	left	left	left	l0030286l00170170l0060109	Runde 4 (lang)
Set3_AB	Abendphantasie 	l00200007	l0060038	l00130332	same	same	right	right	same	l0060038l00200007l00130332	Runde 4 (lang)
Set3_AB	Göttliche Richtung 	l00130343	l00140183	l00200030	left	left	left	same	left	l00140183l00130343l00200030	Runde 4 (lang)
Set3_AB	Phantasie auf dem Palatin 	l00140204	l00130267	l0020088	left	same	left	same	left	l00130267l00140204l0020088	Runde 4 (lang)
Set3_AB	Mich lockt deine Stimme 	l00140054	l0040255	l0010269	left	left	left	left	left	l0040255l00140054l0010269	Runde 4 (lang)
Set3_AB	Die Jugend lieb' ich 	l00130430	l00200030	l00200143	same	right	right	right	right	l00200030l00130430l00200143	Runde 4 (lang)
Set3_AB	Der frühe Mond 	l0080321	l0080434	l0030397	left	left	left	left	left	l0080434l0080321l0030397	Runde 4 (lang)
Set3_AB	Das Lied von Ferne 	l00170017	l00140244	l00100048	left	left	left	left	left	l00140244l00170017l00100048	Runde 4 (lang)
Set3_AB	Wanderung in der Ebene 	l0060058	l00180092	l00100055	left	left	same	left	left	l00180092l0060058l00100055	Runde 4 (lang)
Set3_AB	Jugendliebe 	l0050050	l0080368	l0060035	left	left	left	same	left	l0080368l0050050l0060035	Runde 4 (lang)
Set3_AB	Deutschland vorwärts! 	l0010085	l0030257	l00140015	same	same	left	left	left	l0030257l0010085l00140015	Runde 4 (lang)
Set3_AB	Aus der Heimath 	l00200152	l0030026	l00140155	right	left	left	left	left	l0030026l00200152l00140155	Runde 4 (lang)
Set1_JB	Des Lebens Lied 	l00130244	l0080166	l00130074	same	same	right	left	same	l0080166l00130244l00130074	Runde 4 (lang)
Set1_JB	Nächtliches Gewitter – 	l00130006	l00170189	l0050008	right	same	same	right	right	l00170189l00130006l0050008	Runde 4 (lang)
Set1_JB	Verschließ' dich nur 	l0080254	l0030243	l00180073	same	left	left	left	left	l0030243l0080254l00180073	Runde 4 (lang)
Set1_JB	Form und Inhalt 	l00130155	l0030112	l0090082	right	same	right	right	right	l0030112l00130155l0090082	Runde 4 (lang)
Set1_JB	Alpenklub 	l00130059	l0080438	l00130383	left	right	right	left	right	l0080438l00130059l00130383	Runde 4 (lang)
Set1_JB	Sturmlied 	l00160052	l00130330	l0050079	right	right	right	right	right	l00130330l00160052l0050079	Runde 4 (lang)
Set1_JB	Nebel 	l00170033	l00170070	l00140216	right	same	same	right	right	l00170070l00170033l00140216	Runde 4 (lang)
Set1_JB	Die Saite 	l0080538	l0010185	l00160260	right	right	same	right	right	l0010185l0080538l00160260	Runde 4 (lang)
Set1_JB	Fremd in der Fremde – 	l0010082	l0040360	l0080100	same	same	same	same	same	l0040360l0010082l0080100	Runde 4 (lang)
Set1_JB	Rüdiger Manesse 	l0020141	l0080488	l0020075	right	right	left	same	right	l0080488l0020141l0020075	Runde 4 (lang)
Set1_JB	An Dichter und Leser 	l0080532	l0040149	l00170194	right	right	right	right	right	l0040149l0080532l00170194	Runde 4 (lang)
Set1_JB	Du warst es doch 	l0080549	l00130028	l0030325	right	right	same	right	right	l00130028l0080549l0030325	Runde 4 (lang)
Set1_JB	Der Abenteurer 	l0030164	l00200002	l00200267	same	right	right	same	right	l00200002l0030164l00200267	Runde 4 (lang)
Set1_JB	Wahn und Wirklichkeit 	l0070166	l00130138	l00160290	right	right	right	same	right	l00130138l0070166l00160290	Runde 4 (lang)
Set1_JB	Das Kummerschifflein 	l0040200	l0080053	l00130253	same	same	right	left	same	l0080053l0040200l00130253	Runde 4 (lang)
Set1_JB	Ein Blick 	l00200237	l00130184	l0080521	left	right	right	right	right	l00130184l00200237l0080521	Runde 4 (lang)
Set1_JB	Mein Dämon — weißt du noch — der wilde Traum? 	l00140060	l0010012	l00130341	same	same	right	left	same	l0010012l00140060l00130341	Runde 4 (lang)
Set1_JB	Tragische Geschichte 	l00200013	l0010237	l0010217	same	same	same	left	same	l0010237l00200013l0010217	Runde 4 (lang)
Set1_JB	Im Dämmer 	l0060068	l0060019	l00160042	same	left	left	same	left	l0060019l0060068l00160042	Runde 4 (lang)
Set1_JB	An die Freunde 	l0020147	l00130140	l00130329	same	same	same	same	same	l00130140l0020147l00130329	Runde 4 (lang)
Set2_SP	Vergißmeinnicht 	l00130227	l00200031	l0080230	right	same	right	same	right	l00200031l00130227l0080230	Runde 4 (lang)
Set2_SP	Brügge 	l0030439	l00200266	l0010010	right	same	left	left	left	l00200266l0030439l0010010	Runde 4 (lang)
Set2_SP	Am Tagessaume 	l00130293	l00130149	l00130012	right	same	right	right	right	l00130149l00130293l00130012	Runde 4 (lang)
Set2_SP	Allein 	l00130425	l00110044	l0080612	same	right	right	right	right	l00110044l00130425l0080612	Runde 4 (lang)
Set2_SP	Die Mittelmässigen 	l0050011	l0070200	l00170097	left	same	same	same	same	l0070200l0050011l00170097	Runde 4 (lang)
Set2_SP	Ungleiche Liebe 	l00110075	l00110088	l00130312	right	right	right	same	right	l00110088l00110075l00130312	Runde 4 (lang)
Set2_SP	Rüdiger Manesse 	l0020141	l0080319	l0020075	same	right	right	right	right	l0080319l0020141l0020075	Runde 4 (lang)
Set2_SP	Der Trauernde 	l0080115	l00130238	l0080424	same	left	left	same	left	l00130238l0080115l0080424	Runde 4 (lang)
Set2_SP	Die gelben Blätter... 	l0030417	l00100041	l0090046	same	right	same	right	same	l00100041l0030417l0090046	Runde 4 (lang)
Set2_SP	Impromptu macabre 	l0060029	l0010207	l0050081	same	left	same	left	left	l0010207l0060029l0050081	Runde 4 (lang)
Set2_SP	Reif ist die Frucht und muß geschnitten sein 	l0070215	l00180022	l0090046	same	left	same	same	same	l00180022l0070215l0090046	Runde 4 (lang)
Set2_SP	Herbsthimmel 	l0080248	l00200271	l00200279	left	right	right	same	right	l00200271l0080248l00200279	Runde 4 (lang)
Set2_SP	Oberbairische Gedichte 	l00160276	l0020020	l00200015	same	same	same	same	same	l0020020l00160276l00200015	Runde 4 (lang)
Set2_SP	Rosenzeit und Todesleid 	l00200318	l00200290	l00140010	right	left	left	same	left	l00200290l00200318l00140010	Runde 4 (lang)
Set2_SP	Brudergruß 	l0090055	l00140052	l0010037	right	same	same	same	same	l00140052l0090055l0010037	Runde 4 (lang)
Set2_SP	Noch diesen Kuß 	l0080521	l00130341	l00170076	same	left	left	left	left	l00130341l0080521l00170076	Runde 4 (lang)
Set2_SP	Rosenzeit und Todesleid 	l00200318	l0040149	l0010216	left	left	left	left	left	l0040149l00200318l0010216	Runde 4 (lang)
Set2_SP	Novemberabend 	l00170234	l00200068	l00180073	left	left	same	right	same	l00200068l00170234l00180073	Runde 4 (lang)
Set2_SP	Frühlingsahnung 	l00130404	l00200107	l00130126	right	left	same	left	left	l00200107l00130404l00130126	Runde 4 (lang)
Set2_SP	Nächtliches Gewitter – 	l00130006	l00130235	l0080469	same	right	right	same	right	l00130235l00130006l0080469	Runde 4 (lang)
FJ+MK+SW	Das Päckchen Gedichte 	l00170161	l0010154	l00130457	same	left	left	left	left	l0010154l00170161l00130457	FJ+MK+SW
FJ+MK+SW	Die Kunst – 	l00130138	l00180069	l0040554	left	same	left	left	left	l00180069l00130138l0040554	FJ+MK+SW
FJ+MK+SW	Gleichgültigkeit 	l00130210	l00140024	l00140150	same	right	right	same	same	l00140024l00130210l00140150	FJ+MK+SW
FJ+MK+SW	Fremd in der Fremde – 	l0010082	l00130354	l0030174	left	same	same	left	left	l00130354l0010082l0030174	FJ+MK+SW
FJ+MK+SW	Nachtlied 	l00200135	l0080305	l00200223	left	same	same	same	same	l0080305l00200135l00200223	FJ+MK+SW
FJ+MK+SW	Geschieden 	l0010172	l00200026	l00130042	left	right	right	same	right	l00200026l0010172l00130042	FJ+MK+SW
FJ+MK+SW	Zarathustras Lied 	l0030323	l00200176	l00140156	same	same	same	same	same	l00200176l0030323l00140156	FJ+MK+SW
FJ+MK+SW	Trost der Nacht 	l00200088	l00130102	l0080046	same	left	left	left	left	l00130102l00200088l0080046	FJ+MK+SW
FJ+MK+SW	Lied 	l00200278	l00100009	l0080132	right	right	right	right	right	l00100009l00200278l0080132	FJ+MK+SW
FJ+MK+SW	Guter Rat 	l00130384	l0030323	l00160192	left	same	right	same	same	l0030323l00130384l00160192	FJ+MK+SW
FJ+MK+SW	Du und ich 	l0040524	l0080448	l00110081	same	same	same	same	same	l0080448l0040524l00110081	FJ+MK+SW
FJ+MK+SW	An die Mädchen 	l00130354	l0050031	l00160112	right	left	same	right	same	l0050031l00130354l00160112	FJ+MK+SW
FJ+MK+SW	„Süß sind mir die Schollen des Tales.“ 	l0040336	l0010238	l00170058	left	right	right	same	right	l0010238l0040336l00170058	FJ+MK+SW
FJ+MK+SW	Gleichgültigkeit 	l00130210	l00200254	l00140150	left	same	left	same	left	l00200254l00130210l00140150	FJ+MK+SW
FJ+MK+SW	Wie ist das Leben bitter arm 	l0010218	l00130378	l0080311	right	right	right	right	right	l00130378l0010218l0080311	FJ+MK+SW
FJ+MK+SW	Banger Abend 	l00170019	l0060062	l0080412	same	same	same	same	same	l0060062l00170019l0080412	FJ+MK+SW
FJ+MK+SW	Die List der Trinker 	l0020029	l00160240	l0070146	left	same	right	same	same	l00160240l0020029l0070146	FJ+MK+SW
FJ+MK+SW	Der Seligen Furcht 	l0010076	l0050031	l0010186	same	same	same	same	same	l0050031l0010076l0010186	FJ+MK+SW
FJ+MK+SW	Lady Rosa 	l0030184	l00160212	l00130384	same	same	left	same	same	l00160212l0030184l00130384	FJ+MK+SW
FJ+MK+SW	Dein Bild – 	l0030433	l0010238	l0020039	left	left	left	same	left	l0010238l0030433l0020039	FJ+MK+SW
FJ+MK+SW	Gleichgültigkeit 	l00130210	l0090086	l00140150	same	right	right	right	right	l0090086l00130210l00140150	FJ+MK+SW
FJ+MK+SW	An die Freunde 	l0020147	l00160172	l0030065	right	left	same	left	left	l00160172l0020147l0030065	FJ+MK+SW
FJ+MK+SW	Deutsche Art 	l00130383	l00130059	l00200186	right	left	left	left	left	l00130059l00130383l00200186	FJ+MK+SW
FJ+MK+SW	Morgenduft 	l0090086	l0080554	l0060046	same	same	right	right	right	l0080554l0090086l0060046	FJ+MK+SW
FJ+MK+SW	Weltlauf 	l00160211	l00130451	l00190039	left	same	left	same	left	l00130451l00160211l00190039	FJ+MK+SW
FJ+MK+SW	Porträt des Marquis de... 	l0040554	l00130138	l0080055	right	same	same	same	same	l00130138l0040554l0080055	FJ+MK+SW
FJ+MK+SW	Deine Hände 	l0040304	l0080227	l00130361	right	same	right	right	right	l0080227l0040304l00130361	FJ+MK+SW
FJ+MK+SW	Lied in der Nacht 	l0040053	l0060082	l00130449	same	left	same	same	same	l0060082l0040053l00130449	FJ+MK+SW
FJ+MK+SW	Die frühe Stunde 	l0030183	l00140124	l00130451	right	right	same	left	right	l00140124l0030183l00130451	FJ+MK+SW
FJ+MK+SW	Der Tod und das Mädchen 	l00100088	l0080026	l0050040	left	same	same	same	same	l0080026l00100088l0050040	FJ+MK+SW
FJ+MK+SW	Das war der Tag der weißen Chrysanthemen – 	l0040509	l0060062	l0080369	right	right	right	same	right	l0060062l0040509l0080369	FJ+MK+SW
FJ+MK+SW	Trost im Leiden 	l0020093	l0010132	l00180012	left	same	same	left	same	l0010132l0020093l00180012	FJ+MK+SW
FJ+MK+SW	Wenn das weiße Mondenlicht... 	l00140083	l00130042	l0030323	left	left	same	same	left	l00130042l00140083l0030323	FJ+MK+SW
FJ+MK+SW	Unerkannt 	l00140119	l00140141	l00130375	same	same	same	left	left	l00140141l00140119l00130375	FJ+MK+SW
FJ+MK+SW	Staubige 	l0080497	l00200064	l00200002	left	same	same	same	same	l00200064l0080497l00200002	FJ+MK+SW
FJ+MK+SW	Im Dämmer 	l0060068	l0030031	l0080448	left	left	left	right	left	l0030031l0060068l0080448	FJ+MK+SW
FJ+MK+SW	Die Nicht-Gewesenen 	l0030243	l00180017	l00130329	same	same	left	left	left	l00180017l0030243l00130329	FJ+MK+SW
FJ+MK+SW	Der Gast 	l00140122	l00160042	l00200195	right	same	right	same	right	l00160042l00140122l00200195	FJ+MK+SW
FJ+MK+SW	Erste und letzte Liebe 	l0080055	l0010079	l00130444	same	left	left	same	left	l0010079l0080055l00130444	FJ+MK+SW
FJ+MK+SW	Begegnen 	l0080361	l0080077	l0010300	right	same	same	same	same	l0080077l0080361l0010300	FJ+MK+SW
FJ+MK+SW	Resignatio 	l00140105	l0030305	l00170225	right	same	same	same	same	l0030305l00140105l00170225	FJ+MK+SW
FJ+MK+SW	Das schlafende Kind 	l0080026	l00180026	l00130111	left	left	left	same	left	l00180026l0080026l00130111	FJ+MK+SW
FJ+MK+SW	Auf einem Stein 	l0030167	l0010173	l00160240	right	right	same	same	right	l0010173l0030167l00160240	FJ+MK+SW
FJ+MK+SW	Ganz im Geheimen 	l0010125	l0080554	l0010038	left	left	left	right	left	l0080554l0010125l0010038	FJ+MK+SW
FJ+MK+SW	Wer je gelebt in Liebesarmen 	l0080543	l0040304	l00180143	same	left	left	left	left	l0040304l0080543l00180143	FJ+MK+SW
FJ+MK+SW	Wenn ein Leid dich schwer bedrängt 	l0080356	l0010261	l0080377	left	right	right	right	right	l0010261l0080356l0080377	FJ+MK+SW
FJ+MK+SW	Ein Gebet 	l0080616	l0060046	l00130398	same	right	same	same	right	l0060046l0080616l00130398	FJ+MK+SW
FJ+MK+SW	Geruch der Walderde 	l0090083	l00130449	l0080466	right	left	same	same	same	l00130449l0090083l0080466	FJ+MK+SW
FJ+MK+SW	Die frühe Stunde 	l0030183	l0040217	l0080227	left	left	same	left	left	l0040217l0030183l0080227	FJ+MK+SW
FJ+MK+SW	Auf der Höhe ist's einsam 	l00140124	l00130062	l00180069	right	right	same	same	right	l00130062l00140124l00180069	FJ+MK+SW
FJ+MK+SW	Nur Geduld! 	l0010273	l00170195	l00180127	same	same	same	same	same	l00170195l0010273l00180127	FJ+MK+SW
FJ+MK+SW	Am Bahndamm 	l0060057	l0060056	l00140066	same	left	same	same	same	l0060056l0060057l00140066	FJ+MK+SW
FJ+MK+SW	Regenduft 	l0090084	l00130348	l0030431	right	right	same	same	right	l00130348l0090084l0030431	FJ+MK+SW
